Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,unnamed:0
12406,Honda Jazz,Honda,Jazz,5,100000,Individual,Diesel,Manual,27.3,1498,98.6,5,500000,9682
12407,Honda Jazz,Honda,Jazz,5,54000,Individual,Diesel,Manual,27.3,1498,98.6,5,400000,9683
12409,Honda Jazz,Honda,Jazz,6,80000,Individual,Diesel,Manual,27.3,1498,98.6,5,475000,9684
12411,Honda Jazz,Honda,Jazz,5,90000,Individual,Diesel,Manual,27.3,1498,98.6,5,545000,9685
12412,Honda Jazz,Honda,Jazz,6,80000,Individual,Diesel,Manual,27.3,1498,98.6,5,600000,9686
12414,Honda Jazz,Honda,Jazz,6,90000,Individual,Diesel,Manual,27.3,1498,98.6,5,640000,9687
12416,Hyundai Venue,Hyundai,Venue,1,5000,Dealer,Diesel,Manual,23.7,1493,98.6,5,890000,9688
12417,Hyundai Venue,Hyundai,Venue,2,40000,Dealer,Diesel,Manual,23.7,1493,98.6,5,1080000,9689
12418,Hyundai Venue,Hyundai,Venue,2,30000,Dealer,Diesel,Manual,23.7,1493,98.6,5,1050000,9690
12419,Hyundai Venue,Hyundai,Venue,2,21000,Dealer,Diesel,Manual,23.7,1493,98.6,5,900000,9691
12420,Hyundai Venue,Hyundai,Venue,2,25000,Individual,Diesel,Manual,23.7,1493,98.6,5,1100000,9692
12421,Hyundai Venue,Hyundai,Venue,1,10000,Individual,Diesel,Manual,23.7,1493,98.6,5,1000000,9693
12422,Hyundai Verna,Hyundai,Verna,3,16443,Dealer,Petrol,Manual,19.1,1368,98.6,5,770000,9694
12423,Hyundai Verna,Hyundai,Verna,3,19211,Dealer,Petrol,Manual,19.1,1368,98.6,5,795000,9695
12424,Hyundai Verna,Hyundai,Verna,3,16300,Individual,Petrol,Manual,19.1,1368,98.6,5,789000,9696
12425,Hyundai Verna,Hyundai,Verna,3,8143,Individual,Petrol,Manual,19.1,1368,98.6,5,930000,9697
12426,Hyundai Verna,Hyundai,Verna,2,25000,Individual,Petrol,Manual,19.1,1368,98.6,5,850000,9698
12427,Hyundai Verna,Hyundai,Verna,2,27000,Individual,Petrol,Manual,19.1,1368,98.6,5,950000,9699
12428,Honda WR-V,Honda,WR-V,4,23039,Dealer,Diesel,Manual,25.5,1498,98.6,5,750000,9700
12429,Honda WR-V,Honda,WR-V,4,58000,Dealer,Diesel,Manual,25.5,1498,98.6,5,885000,9701
12431,Honda WR-V,Honda,WR-V,3,30892,Dealer,Diesel,Manual,25.5,1498,98.6,5,975000,9702
12432,Honda WR-V,Honda,WR-V,4,40011,Dealer,Diesel,Manual,25.5,1498,98.6,5,799000,9703
12433,Honda WR-V,Honda,WR-V,3,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,890000,9704
12434,Honda WR-V,Honda,WR-V,4,41632,Dealer,Diesel,Manual,25.5,1498,98.6,5,745000,9705
12435,Honda WR-V,Honda,WR-V,3,60000,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,9706
12436,Honda WR-V,Honda,WR-V,3,25000,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000,9707
12437,Honda WR-V,Honda,WR-V,2,9900,Dealer,Diesel,Manual,25.5,1498,98.6,5,990000,9708
12438,Honda WR-V,Honda,WR-V,3,29307,Dealer,Diesel,Manual,25.5,1498,98.6,5,875000,9709
12440,Honda WR-V,Honda,WR-V,4,59934,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,9710
12441,Honda WR-V,Honda,WR-V,3,78430,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,9711
12442,Honda WR-V,Honda,WR-V,3,16053,Dealer,Diesel,Manual,25.5,1498,98.6,5,920000,9712
12443,Honda WR-V,Honda,WR-V,4,65360,Dealer,Diesel,Manual,25.5,1498,98.6,5,760000,9713
12445,Honda WR-V,Honda,WR-V,3,15797,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000,9714
12446,Honda WR-V,Honda,WR-V,4,31031,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,9715
12447,Honda WR-V,Honda,WR-V,3,20637,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,9716
12449,Honda WR-V,Honda,WR-V,3,11000,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000,9717
12450,Honda WR-V,Honda,WR-V,4,22000,Dealer,Diesel,Manual,25.5,1498,98.6,5,890000,9718
12452,Honda WR-V,Honda,WR-V,4,22542,Dealer,Diesel,Manual,25.5,1498,98.6,5,749000,9719
12453,Honda WR-V,Honda,WR-V,4,127991,Dealer,Diesel,Manual,25.5,1498,98.6,5,675000,9720
12454,Honda WR-V,Honda,WR-V,3,15299,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,9721
12455,Honda WR-V,Honda,WR-V,4,69700,Dealer,Diesel,Manual,25.5,1498,98.6,5,775000,9722
12456,Honda WR-V,Honda,WR-V,4,86300,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,9723
12457,Honda WR-V,Honda,WR-V,3,52000,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,9724
12458,Honda WR-V,Honda,WR-V,3,22000,Dealer,Diesel,Manual,25.5,1498,98.6,5,895000,9725
12459,Honda WR-V,Honda,WR-V,4,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,699000,9726
12460,Honda WR-V,Honda,WR-V,3,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,840000,9727
12461,Honda WR-V,Honda,WR-V,4,46000,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,9728
12462,Honda WR-V,Honda,WR-V,4,50000,Dealer,Diesel,Manual,25.5,1498,98.6,5,700000,9729
12463,Honda WR-V,Honda,WR-V,3,68368,Dealer,Diesel,Manual,25.5,1498,98.6,5,1010000,9730
12466,Honda WR-V,Honda,WR-V,3,68000,Dealer,Diesel,Manual,25.5,1498,98.6,5,955000,9731
12469,Honda WR-V,Honda,WR-V,4,34052,Dealer,Diesel,Manual,25.5,1498,98.6,5,1005000,9732
12472,Honda WR-V,Honda,WR-V,4,62736,Dealer,Diesel,Manual,25.5,1498,98.6,5,785000,9733
12474,Honda WR-V,Honda,WR-V,4,66000,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,9734
12475,Honda WR-V,Honda,WR-V,4,33456,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,9735
12476,Honda WR-V,Honda,WR-V,2,10000,Individual,Diesel,Manual,25.5,1498,98.6,5,975000,9736
12477,Honda WR-V,Honda,WR-V,4,80000,Individual,Diesel,Manual,25.5,1498,98.6,5,800000,9737
12478,Honda WR-V,Honda,WR-V,4,90000,Individual,Diesel,Manual,25.5,1498,98.6,5,835000,9738
12479,Honda WR-V,Honda,WR-V,4,110000,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,9739
12480,Honda WR-V,Honda,WR-V,3,40000,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000,9740
12481,Honda WR-V,Honda,WR-V,4,60000,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,9741
12482,Honda WR-V,Honda,WR-V,2,23000,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000,9742
12483,Honda WR-V,Honda,WR-V,3,25000,Individual,Diesel,Manual,25.5,1498,98.6,5,900000,9743
12484,Honda WR-V,Honda,WR-V,4,70000,Individual,Diesel,Manual,25.5,1498,98.6,5,760000,9744
12485,Honda WR-V,Honda,WR-V,4,60000,Individual,Diesel,Manual,25.5,1498,98.6,5,825000,9745
12486,Honda WR-V,Honda,WR-V,4,40000,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,9746
12487,Honda WR-V,Honda,WR-V,2,50000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,9747
12488,Honda WR-V,Honda,WR-V,3,16088,Individual,Diesel,Manual,25.5,1498,98.6,5,814000,9748
12489,Honda WR-V,Honda,WR-V,4,30000,Individual,Diesel,Manual,25.5,1498,98.6,5,750000,9749
12490,Honda WR-V,Honda,WR-V,3,20000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,9750
12492,Honda WR-V,Honda,WR-V,3,58000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,9751
12493,Honda WR-V,Honda,WR-V,4,65000,Individual,Diesel,Manual,25.5,1498,98.6,5,800000,9752
12494,Honda WR-V,Honda,WR-V,3,15000,Individual,Diesel,Manual,25.5,1498,98.6,5,790000,9753
12495,Honda Amaze,Honda,Amaze,7,27233,Dealer,Diesel,Manual,27.4,1498,98.63,5,465000,9754
12498,Honda Amaze,Honda,Amaze,8,121877,Dealer,Diesel,Manual,24.7,1498,98.63,5,425000,9755
12500,Honda Amaze,Honda,Amaze,8,119462,Dealer,Diesel,Manual,24.7,1498,98.63,5,425000,9756
12501,Honda Amaze,Honda,Amaze,6,47745,Dealer,Diesel,Manual,27.4,1498,98.63,5,450000,9757
12502,Honda Amaze,Honda,Amaze,2,8000,Dealer,Diesel,Manual,27.4,1498,98.63,5,875000,9758
12503,Honda Amaze,Honda,Amaze,6,48000,Dealer,Diesel,Manual,27.4,1498,98.63,5,545000,9759
12504,Honda Amaze,Honda,Amaze,2,10000,Dealer,Diesel,Manual,27.4,1498,98.63,5,750000,9760
12505,Honda Amaze,Honda,Amaze,6,69000,Dealer,Diesel,Manual,24.7,1498,98.63,5,460000,9761
12507,Honda Amaze,Honda,Amaze,3,68000,Dealer,Diesel,Manual,24.7,1498,98.63,5,540000,9762
12509,Honda Amaze,Honda,Amaze,5,88185,Dealer,Diesel,Manual,24.7,1498,98.63,5,500000,9763
12510,Honda Amaze,Honda,Amaze,7,78000,Dealer,Diesel,Manual,24.7,1498,98.63,5,485000,9764
12511,Honda Amaze,Honda,Amaze,3,36951,Dealer,Diesel,Manual,24.7,1498,98.63,5,780000,9765
12512,Honda Amaze,Honda,Amaze,5,66000,Dealer,Diesel,Manual,24.7,1498,98.63,5,450000,9766
12513,Honda Amaze,Honda,Amaze,3,26718,Dealer,Diesel,Manual,24.7,1498,98.63,5,935000,9767
12514,Honda Amaze,Honda,Amaze,3,11297,Dealer,Diesel,Manual,24.7,1498,98.63,5,720000,9768
12515,Honda Amaze,Honda,Amaze,5,27946,Dealer,Diesel,Manual,24.7,1498,98.63,5,740000,9769
12516,Honda Amaze,Honda,Amaze,5,30685,Dealer,Diesel,Manual,24.7,1498,98.63,5,725000,9770
12517,Honda Amaze,Honda,Amaze,3,78000,Dealer,Diesel,Manual,24.7,1498,98.63,5,600000,9771
12518,Honda Amaze,Honda,Amaze,2,30000,Individual,Diesel,Manual,27.4,1498,98.63,5,700000,9772
12519,Honda Amaze,Honda,Amaze,2,65000,Individual,Diesel,Manual,27.4,1498,98.63,5,650000,9773
12520,Honda Amaze,Honda,Amaze,2,32000,Individual,Diesel,Manual,27.4,1498,98.63,5,850000,9774
12522,Honda Amaze,Honda,Amaze,3,40000,Individual,Diesel,Manual,27.4,1498,98.63,5,750000,9775
12523,Ford Freestyle,Ford,Freestyle,2,13133,Dealer,Diesel,Manual,24.4,1498,98.63,5,880000,9776
12524,Ford Freestyle,Ford,Freestyle,3,24000,Dealer,Diesel,Manual,24.4,1498,98.63,5,750000,9777
12525,Ford Freestyle,Ford,Freestyle,3,40000,Individual,Diesel,Manual,24.4,1498,98.63,5,650000,9778
12526,Ford Freestyle,Ford,Freestyle,3,25000,Individual,Diesel,Manual,24.4,1498,98.63,5,771000,9779
12527,Ford Freestyle,Ford,Freestyle,2,25000,Individual,Diesel,Manual,24.4,1498,98.63,5,790000,9780
12528,Ford Freestyle,Ford,Freestyle,3,42000,Individual,Diesel,Manual,24.4,1498,98.63,5,650000,9781
12529,Ford Freestyle,Ford,Freestyle,2,5000,Individual,Diesel,Manual,24.4,1498,98.63,5,780000,9782
12531,Ford Freestyle,Ford,Freestyle,3,20000,Individual,Diesel,Manual,24.4,1498,98.63,5,720000,9783
12532,Ford Freestyle,Ford,Freestyle,3,50000,Individual,Diesel,Manual,24.4,1498,98.63,5,730000,9784
12533,Ford Freestyle,Ford,Freestyle,2,10000,Individual,Diesel,Manual,24.4,1498,98.63,5,800000,9785
12534,Ford Freestyle,Ford,Freestyle,2,30000,Individual,Diesel,Manual,24.4,1498,98.63,5,775000,9786
12535,Hyundai i20,Hyundai,i20,1,72800,Dealer,Diesel,Manual,25.2,1493,98.63,5,500000,9787
12536,Hyundai i20,Hyundai,i20,11,97780,Dealer,Diesel,Manual,25.2,1493,98.63,5,320000,9788
12537,Hyundai i20,Hyundai,i20,3,4000,Dealer,Petrol,Automatic,18.6,1368,98.63,5,790000,9789
12539,Hyundai i20,Hyundai,i20,4,42000,Dealer,Petrol,Automatic,18.6,1368,98.63,5,545000,9790
12540,Ford Ecosport,Ford,Ecosport,4,55000,Dealer,Diesel,Manual,23.0,1498,98.96,5,685000,9791
12541,Ford Ecosport,Ford,Ecosport,5,78247,Dealer,Diesel,Manual,21.7,1498,98.96,5,545000,9792
12542,Ford Ecosport,Ford,Ecosport,4,39884,Dealer,Diesel,Manual,23.0,1498,98.96,5,880000,9793
12543,Ford Ecosport,Ford,Ecosport,6,58000,Dealer,Diesel,Manual,23.0,1498,98.96,5,570000,9794
12545,Ford Ecosport,Ford,Ecosport,6,69997,Dealer,Diesel,Manual,23.0,1498,98.96,5,530000,9795
12546,Ford Ecosport,Ford,Ecosport,6,75000,Dealer,Diesel,Manual,21.7,1498,98.96,5,475000,9796
12548,Ford Ecosport,Ford,Ecosport,5,51303,Dealer,Diesel,Manual,23.0,1498,98.96,5,780000,9797
12549,Ford Ecosport,Ford,Ecosport,6,71893,Dealer,Diesel,Manual,21.7,1498,98.96,5,611000,9798
12550,Ford Ecosport,Ford,Ecosport,5,56000,Dealer,Diesel,Manual,23.0,1498,98.96,5,765000,9799
12551,Ford Ecosport,Ford,Ecosport,4,94500,Dealer,Diesel,Manual,21.7,1498,98.96,5,775000,9800
12553,Ford Ecosport,Ford,Ecosport,1,6000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1095000,9801
12554,Ford Ecosport,Ford,Ecosport,3,29000,Dealer,Diesel,Manual,23.0,1498,98.96,5,940000,9802
12555,Ford Ecosport,Ford,Ecosport,3,29500,Dealer,Diesel,Manual,23.0,1498,98.96,5,950000,9803
12556,Ford Ecosport,Ford,Ecosport,2,10787,Dealer,Diesel,Manual,21.7,1498,98.96,5,1050000,9804
12558,Ford Ecosport,Ford,Ecosport,5,71500,Dealer,Diesel,Manual,21.7,1498,98.96,5,690000,9805
12559,Ford Ecosport,Ford,Ecosport,3,18890,Dealer,Diesel,Manual,23.0,1498,98.96,5,1025000,9806
12560,Ford Ecosport,Ford,Ecosport,3,38959,Dealer,Diesel,Manual,23.0,1498,98.96,5,825000,9807
12561,Ford Ecosport,Ford,Ecosport,3,22128,Dealer,Diesel,Manual,23.0,1498,98.96,5,1135000,9808
12562,Ford Ecosport,Ford,Ecosport,3,29100,Dealer,Diesel,Manual,21.7,1498,98.96,5,1100000,9809
12563,Ford Ecosport,Ford,Ecosport,3,74000,Dealer,Diesel,Manual,23.0,1498,98.96,5,795000,9810
12564,Ford Ecosport,Ford,Ecosport,3,25000,Dealer,Diesel,Manual,23.0,1498,98.96,5,850000,9811
12566,Ford Ecosport,Ford,Ecosport,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,690000,9812
12568,Ford Ecosport,Ford,Ecosport,4,65000,Dealer,Diesel,Manual,21.7,1498,98.96,5,650000,9813
12569,Ford Ecosport,Ford,Ecosport,6,52000,Dealer,Diesel,Manual,23.0,1498,98.96,5,650000,9814
12570,Ford Ecosport,Ford,Ecosport,5,52214,Dealer,Diesel,Manual,23.0,1498,98.96,5,760000,9815
12572,Ford Ecosport,Ford,Ecosport,6,59636,Dealer,Diesel,Manual,23.0,1498,98.96,5,731000,9816
12574,Ford Ecosport,Ford,Ecosport,2,42000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1021000,9817
12575,Ford Ecosport,Ford,Ecosport,4,60000,Dealer,Diesel,Manual,21.7,1498,98.96,5,650000,9818
12576,Ford Ecosport,Ford,Ecosport,3,29000,Dealer,Diesel,Manual,21.7,1498,98.96,5,1100000,9819
12577,Ford Ecosport,Ford,Ecosport,4,50852,Dealer,Diesel,Manual,23.0,1498,98.96,5,780000,9820
12579,Ford Ecosport,Ford,Ecosport,6,36497,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000,9821
12580,Ford Ecosport,Ford,Ecosport,5,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,650000,9822
12581,Ford Ecosport,Ford,Ecosport,4,115000,Dealer,Diesel,Manual,23.0,1498,98.96,5,650000,9823
12582,Ford Ecosport,Ford,Ecosport,3,36000,Dealer,Diesel,Manual,23.0,1498,98.96,5,825000,9824
12583,Ford Ecosport,Ford,Ecosport,3,18000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1050000,9825
12584,Ford Ecosport,Ford,Ecosport,3,5972,Dealer,Diesel,Manual,21.7,1498,98.96,5,975000,9826
12585,Ford Ecosport,Ford,Ecosport,6,102693,Dealer,Diesel,Manual,23.0,1498,98.96,5,550000,9827
12586,Ford Ecosport,Ford,Ecosport,6,55000,Dealer,Diesel,Manual,23.0,1498,98.96,5,450000,9828
12587,Ford Ecosport,Ford,Ecosport,6,36490,Dealer,Diesel,Manual,21.7,1498,98.96,5,525000,9829
12589,Ford Ecosport,Ford,Ecosport,5,59000,Dealer,Diesel,Manual,23.0,1498,98.96,5,610000,9830
12590,Ford Ecosport,Ford,Ecosport,3,30000,Dealer,Diesel,Manual,23.0,1498,98.96,5,950000,9831
12591,Ford Ecosport,Ford,Ecosport,3,74455,Dealer,Diesel,Manual,23.0,1498,98.96,5,790000,9832
12592,Ford Ecosport,Ford,Ecosport,3,25358,Dealer,Diesel,Manual,21.7,1498,98.96,5,950000,9833
12593,Ford Ecosport,Ford,Ecosport,4,36000,Dealer,Diesel,Manual,21.7,1498,98.96,5,850000,9834
12594,Ford Ecosport,Ford,Ecosport,3,36000,Dealer,Diesel,Manual,23.0,1498,98.96,5,825000,9835
12595,Ford Ecosport,Ford,Ecosport,6,75000,Dealer,Diesel,Manual,21.7,1498,98.96,5,575000,9836
12596,Ford Ecosport,Ford,Ecosport,5,79000,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000,9837
12597,Ford Ecosport,Ford,Ecosport,3,54400,Dealer,Diesel,Manual,21.7,1498,98.96,5,870000,9838
12599,Ford Ecosport,Ford,Ecosport,7,82100,Dealer,Diesel,Manual,23.0,1498,98.96,5,590000,9840
12600,Ford Ecosport,Ford,Ecosport,7,46412,Dealer,Diesel,Manual,21.7,1498,98.96,5,560000,9841
12602,Ford Ecosport,Ford,Ecosport,4,26100,Dealer,Diesel,Manual,23.0,1498,98.96,5,700000,9842
12603,Ford Ecosport,Ford,Ecosport,3,19000,Dealer,Diesel,Manual,23.0,1498,98.96,5,950000,9843
12604,Ford Ecosport,Ford,Ecosport,6,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,560000,9844
12605,Ford Ecosport,Ford,Ecosport,6,73521,Dealer,Diesel,Manual,21.7,1498,98.96,5,532000,9845
12606,Ford Ecosport,Ford,Ecosport,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,675000,9846
12607,Ford Ecosport,Ford,Ecosport,4,25000,Dealer,Diesel,Manual,23.0,1498,98.96,5,800000,9847
12608,Ford Ecosport,Ford,Ecosport,4,40600,Dealer,Diesel,Manual,23.0,1498,98.96,5,815000,9848
12609,Ford Ecosport,Ford,Ecosport,7,62000,Dealer,Diesel,Manual,23.0,1498,98.96,5,490000,9849
12610,Ford Ecosport,Ford,Ecosport,2,5500,Dealer,Diesel,Manual,23.0,1498,98.96,5,975000,9850
12612,Ford Ecosport,Ford,Ecosport,5,45000,Dealer,Diesel,Manual,23.0,1498,98.96,5,600000,9851
12613,Ford Ecosport,Ford,Ecosport,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,660000,9852
12614,Ford Ecosport,Ford,Ecosport,4,17000,Dealer,Diesel,Manual,23.0,1498,98.96,5,730000,9853
12615,Ford Ecosport,Ford,Ecosport,3,33000,Dealer,Diesel,Manual,21.7,1498,98.96,5,950000,9854
12616,Ford Ecosport,Ford,Ecosport,4,17908,Dealer,Diesel,Manual,21.7,1498,98.96,5,730000,9855
12617,Ford Ecosport,Ford,Ecosport,6,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000,9856
12620,Ford Ecosport,Ford,Ecosport,4,54000,Dealer,Diesel,Manual,23.0,1498,98.96,5,680000,9857
12621,Ford Ecosport,Ford,Ecosport,3,28000,Dealer,Diesel,Manual,23.0,1498,98.96,5,811000,9858
12623,Ford Ecosport,Ford,Ecosport,2,14000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1245000,9859
12624,Ford Ecosport,Ford,Ecosport,4,63000,Dealer,Diesel,Manual,23.0,1498,98.96,5,831000,9860
12625,Ford Ecosport,Ford,Ecosport,2,11458,Dealer,Diesel,Manual,21.7,1498,98.96,5,990000,9861
12626,Ford Ecosport,Ford,Ecosport,3,39000,Dealer,Diesel,Manual,21.7,1498,98.96,5,1025000,9862
12627,Ford Ecosport,Ford,Ecosport,5,62131,Dealer,Diesel,Manual,21.7,1498,98.96,5,590000,9863
12628,Ford Ecosport,Ford,Ecosport,2,14000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1240000,9864
12629,Ford Ecosport,Ford,Ecosport,3,55000,Individual,Diesel,Manual,23.0,1498,98.96,5,925000,9865
12630,Ford Ecosport,Ford,Ecosport,3,7500,Individual,Diesel,Manual,23.0,1498,98.96,5,890000,9866
12631,Ford Ecosport,Ford,Ecosport,4,35000,Individual,Diesel,Manual,23.0,1498,98.96,5,785000,9867
12632,Ford Ecosport,Ford,Ecosport,4,50000,Individual,Diesel,Manual,23.0,1498,98.96,5,650000,9868
12633,Ford Ecosport,Ford,Ecosport,2,67000,Individual,Diesel,Manual,23.0,1498,98.96,5,979000,9869
12634,Ford Ecosport,Ford,Ecosport,4,26000,Individual,Diesel,Manual,23.0,1498,98.96,5,700000,9870
12635,Ford Ecosport,Ford,Ecosport,3,50000,Individual,Diesel,Manual,23.0,1498,98.96,5,980000,9871
12636,Ford Ecosport,Ford,Ecosport,3,60000,Individual,Diesel,Manual,23.0,1498,98.96,5,850000,9872
12637,Ford Ecosport,Ford,Ecosport,3,74000,Individual,Diesel,Manual,23.0,1498,98.96,5,740000,9873
12639,Ford Ecosport,Ford,Ecosport,4,45000,Individual,Diesel,Manual,23.0,1498,98.96,5,900000,9874
12642,Ford Ecosport,Ford,Ecosport,3,40000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000,9875
12644,Ford Ecosport,Ford,Ecosport,2,57000,Individual,Diesel,Manual,23.0,1498,98.96,5,900000,9877
12645,Ford Ecosport,Ford,Ecosport,2,19000,Individual,Diesel,Manual,23.0,1498,98.96,5,1025000,9878
12646,Ford Ecosport,Ford,Ecosport,3,50000,Individual,Diesel,Manual,23.0,1498,98.96,5,800000,9879
12648,Ford Ecosport,Ford,Ecosport,3,53000,Individual,Diesel,Manual,23.0,1498,98.96,5,1100000,9880
12649,Ford Ecosport,Ford,Ecosport,3,40000,Individual,Diesel,Manual,23.0,1498,98.96,5,870000,9881
12650,Ford Ecosport,Ford,Ecosport,2,6000,Individual,Diesel,Manual,23.0,1498,98.96,5,952000,9882
12651,Ford Ecosport,Ford,Ecosport,4,35000,Individual,Diesel,Manual,23.0,1498,98.96,5,800000,9883
12653,Ford Ecosport,Ford,Ecosport,3,57000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000,9884
12654,Ford Ecosport,Ford,Ecosport,3,30000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000,9885
12655,Ford Ecosport,Ford,Ecosport,2,40000,Individual,Diesel,Manual,23.0,1498,98.96,5,1100000,9886
12656,Ford Ecosport,Ford,Ecosport,2,19925,Individual,Diesel,Manual,23.0,1498,98.96,5,949000,9887
12657,Ford Ecosport,Ford,Ecosport,4,108000,Individual,Diesel,Manual,23.0,1498,98.96,5,900000,9888
12658,Ford Ecosport,Ford,Ecosport,3,20000,Individual,Diesel,Manual,23.0,1498,98.96,5,999000,9889
12659,Ford Ecosport,Ford,Ecosport,3,40000,Individual,Diesel,Manual,23.0,1498,98.96,5,900000,9890
12660,Ford Ecosport,Ford,Ecosport,4,40000,Individual,Diesel,Manual,23.0,1498,98.96,5,885000,9891
12662,Ford Ecosport,Ford,Ecosport,3,25000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000,9892
12663,Ford Ecosport,Ford,Ecosport,3,60000,Individual,Diesel,Manual,23.0,1498,98.96,5,990000,9893
12664,Ford Ecosport,Ford,Ecosport,3,30000,Individual,Diesel,Manual,23.0,1498,98.96,5,765000,9894
12665,Ford Ecosport,Ford,Ecosport,1,90000,Individual,Diesel,Manual,21.7,1498,98.96,5,525000,9895
12667,Ford Figo,Ford,Figo,3,64000,Dealer,Diesel,Manual,24.4,1499,98.96,5,550000,9896
12668,Ford Figo,Ford,Figo,4,83000,Dealer,Diesel,Manual,24.4,1499,98.96,5,650000,9897
12669,Ford Freestyle,Ford,Freestyle,3,63001,Dealer,Diesel,Manual,23.8,1499,98.97,5,600000,9898
12670,Ford Freestyle,Ford,Freestyle,3,29303,Dealer,Diesel,Manual,23.8,1499,98.97,5,665000,9899
12673,Ford Aspire,Ford,Aspire,4,36000,Dealer,Diesel,Manual,25.83,1498,99.0,5,585000,9900
12675,Ford Aspire,Ford,Aspire,6,63000,Dealer,Diesel,Manual,25.83,1498,99.0,5,475000,9901
12676,Ford Aspire,Ford,Aspire,6,42000,Dealer,Diesel,Manual,25.83,1498,99.0,5,475000,9902
12677,Ford Aspire,Ford,Aspire,5,70000,Dealer,Diesel,Manual,25.83,1498,99.0,5,440000,9903
12678,Ford Aspire,Ford,Aspire,6,65000,Dealer,Diesel,Manual,25.83,1498,99.0,5,490000,9904
12679,Ford Aspire,Ford,Aspire,4,24000,Dealer,Diesel,Manual,25.83,1498,99.0,5,690000,9905
12680,Ford Aspire,Ford,Aspire,4,54000,Dealer,Diesel,Manual,25.83,1498,99.0,5,675000,9906
12681,Ford Aspire,Ford,Aspire,4,24000,Dealer,Diesel,Manual,25.83,1498,99.0,5,690000,9907
12682,Ford Aspire,Ford,Aspire,6,48015,Dealer,Diesel,Manual,25.83,1498,99.0,5,495000,9908
12683,Ford Aspire,Ford,Aspire,6,77506,Dealer,Diesel,Manual,25.83,1498,99.0,5,550000,9909
12684,Ford Aspire,Ford,Aspire,6,79661,Dealer,Diesel,Manual,25.83,1498,99.0,5,570000,9910
12685,Ford Aspire,Ford,Aspire,6,41000,Dealer,Diesel,Manual,25.83,1498,99.0,5,490000,9911
12687,Ford Aspire,Ford,Aspire,3,59012,Dealer,Diesel,Manual,25.83,1498,99.0,5,590000,9912
12688,Ford Aspire,Ford,Aspire,5,55000,Dealer,Diesel,Manual,25.83,1498,99.0,5,435000,9913
12689,Ford Aspire,Ford,Aspire,2,5837,Dealer,Diesel,Manual,25.83,1498,99.0,5,845000,9914
12690,Ford Aspire,Ford,Aspire,6,38000,Dealer,Diesel,Manual,25.83,1498,99.0,5,550000,9915
12691,Ford Aspire,Ford,Aspire,5,91245,Dealer,Diesel,Manual,25.83,1498,99.0,5,340000,9916
12693,Ford Aspire,Ford,Aspire,6,42000,Individual,Diesel,Manual,25.83,1498,99.0,5,390000,9917
12694,Ford Aspire,Ford,Aspire,4,25000,Individual,Diesel,Manual,24.29,1498,99.0,5,650000,9918
12695,Ford Aspire,Ford,Aspire,5,80000,Individual,Diesel,Manual,25.83,1498,99.0,5,549000,9919
